separation,traction
0.0,-0.0
0.10000000000000142,6.824924245047084
0.20000000000000284,13.55136538998046
0.3000000000000007,19.345824430994526
0.40000000000000213,23.624693140340653
0.5,26.642352558374036
0.6000000000000014,28.328497254762468
0.7000000000000028,29.077412796815686
0.8000000000000007,29.22556629245293
0.9000000000000021,28.50351665757724
1.0,27.50037143239237
1.1000000000000014,26.199733584348632
1.2000000000000028,24.597995766285134
1.3000000000000007,23.06779946254602
1.4000000000000021,21.285694286436144
1.5,19.47906924011353
1.6000000000000014,17.768606483143756
1.7000000000000028,16.08458078788483
1.8000000000000007,14.610285752038132
1.9000000000000021,13.146409138411459
2.0,11.801499302483625
2.1000000000000014,10.611377453824673
2.200000000000003,9.398602474043248
2.3000000000000007,8.51558443193765
2.400000000000002,7.555374205828988
2.5,6.765440856197668
2.6000000000000014,6.0341836568902405
2.700000000000003,5.2956108584452695
2.8000000000000007,4.516802264743798
2.900000000000002,4.125669972924369
3.0,3.6176142259238335
3.1000000000000014,3.214802201688254
3.200000000000003,2.873315079188438
3.3000000000000007,2.338771818069204
3.400000000000002,2.1709166571684313
3.5,1.7913127405416154
3.6000000000000014,1.6031504854831737
3.700000000000003,1.4362791465353804
3.8000000000000007,1.1923669808080628
3.900000000000002,1.0065759889183414
4.0,0.8540079075946455
4.100000000000001,0.768919921763822
4.200000000000003,0.6173861148009501
4.300000000000001,0.5420102174803152
4.400000000000002,0.4594953044495921
4.5,0.42021810494215245
4.600000000000001,0.4745553481913662
4.700000000000003,0.4400963536331361
4.800000000000001,0.3126535714163188
4.900000000000002,0.2777405051874841
5.0,0.27877477954830854
5.100000000000001,0.27844683889731564
5.200000000000003,0.25496124304540346
5.300000000000001,0.3117958804829512
5.400000000000002,0.2560459698140735
5.5,0.27748824314825765
5.600000000000001,0.2637651882143802
5.700000000000003,0.23142519478564688
5.800000000000001,0.15256808132369679
5.900000000000002,0.23674792381330853
6.0,0.23914441318595295
6.100000000000001,0.23538570880148993
6.200000000000003,0.12406247089119302
6.300000000000001,0.1692678283204371
6.400000000000002,0.1496418416686777
6.5,0.2505466573589536
6.600000000000001,0.07898324448156403
6.700000000000003,0.22072928432247643
6.800000000000004,0.16081705000637558
