separation,traction
0.0,-0.0
0.09999999999999432,9.458137694222989
0.19999999999999574,17.032891616951357
0.29999999999999716,22.785522791611534
0.3999999999999986,26.834160855494464
0.5,29.461389005217473
0.5999999999999943,30.988158571253244
0.6999999999999957,31.68563539423863
0.7999999999999972,31.57588333280087
0.8999999999999986,30.45416083262519
1.0,28.803574767912004
1.0999999999999943,26.17099427806058
1.1999999999999957,22.951721679240645
1.2999999999999972,21.366352715440126
1.3999999999999986,19.98302004708513
1.5,18.81766433934075
1.5999999999999943,17.338614957982596
1.6999999999999957,16.18589833603061
1.7999999999999972,15.190115817300656
1.8999999999999986,14.007714069799446
2.0,12.974436081365472
2.0999999999999943,12.097670408480358
2.1999999999999957,11.258109317248808
2.299999999999997,10.417384673815434
2.3999999999999986,9.602010923979458
2.5,8.89009150928883
2.5999999999999943,8.223419730846926
2.6999999999999957,7.506744296531314
2.799999999999997,6.779945958059765
2.8999999999999986,6.3579110300529456
3.0,5.853336617728695
3.0999999999999943,5.299776657707343
3.1999999999999957,4.899674688705044
3.299999999999997,4.497420148129357
3.3999999999999986,4.171334643566067
3.5,3.7610806816027917
3.5999999999999943,3.496212567258366
3.6999999999999957,3.2351987195825047
3.799999999999997,3.036362192692018
3.8999999999999986,2.8004519837706714
4.0,2.600117383420326
4.099999999999994,2.368919560916399
4.199999999999996,2.1995790823423427
4.299999999999997,2.0700320890709225
4.399999999999999,2.00142614237043
4.5,1.908109255783542
4.599999999999994,1.783100116099266
4.699999999999996,1.715934065248543
4.799999999999997,1.5054474719372135
4.899999999999999,1.4843435438764931
5.0,1.4028367121381946
5.099999999999994,1.3166320383850008
5.199999999999996,1.2242750823646213
5.299999999999997,1.1438445364130179
5.399999999999999,1.1440045248407684
5.5,1.1264494309956377
5.599999999999994,1.104894626456705
5.699999999999996,1.0402447572424414
5.799999999999997,0.972424208278187
5.899999999999999,1.008581592950102
6.0,1.1054618581551015
6.099999999999994,1.0019348009971387
6.199999999999996,0.9636830223619278
6.299999999999997,0.9300272749239479
6.399999999999999,0.995826151937521
6.5,1.0072435079179936
6.599999999999994,1.0043200830108914
6.699999999999996,0.9341724296429753
6.799999999999997,0.8534073624333437
