Reaction_Coordinate,Energy_meV
0.0,0.0
0.1,2.3997656774099596
0.2,12.299633169959634
0.30000000000000004,29.1296730842987
0.4,42.59789337652364
0.5,47.220590170354626
0.6000000000000001,42.59789652928703
0.7000000000000001,29.129548369610347
0.8,12.29945216437045
0.9,2.399706093228815
1.0,9.689074431662448e-06
