0     0.000000     0.000000     0.000000   0
1     0.227321     0.010063     0.000000   1
2     0.454452     0.029929     0.000000   2
3     0.680871     0.048532     0.000000   3
4     0.906309     0.060566     0.000000   4
5     1.131052     0.064452     0.000000   5
6     1.355809     0.060194     0.000000   6
7     1.581265     0.047716     0.000000   7
8     1.807659     0.028755     0.000000   8
9     2.034703     0.008694     0.000000   9
10     2.261979    -0.001166    -0.001600  10
