separation,traction
0.0,-0.0
0.09999999999999787,16.822870597040986
0.1999999999999993,28.959658712960692
0.29999999999999716,37.23119211671283
0.3999999999999986,42.3660729967453
0.5,45.04387589577814
0.5999999999999979,45.75983587580598
0.6999999999999993,45.048477123577655
0.7999999999999972,43.332531859159516
0.8999999999999986,40.95604237282325
1.0,38.1124835927214
1.0999999999999979,34.94339911383232
1.1999999999999993,31.617359160442216
1.2999999999999972,28.408047442393272
1.3999999999999986,25.298622572496967
1.5,22.317942736758035
1.5999999999999979,19.379187680532176
1.6999999999999993,16.823741703274877
1.7999999999999972,14.6475396425613
1.8999999999999986,12.763671899518048
2.0,11.143905697744191
2.099999999999998,9.623423270576426
2.1999999999999993,8.353417389737745
2.299999999999997,7.119216208717631
2.3999999999999986,6.106499371678184
2.5,5.252904606695837
2.599999999999998,4.440810236138268
2.6999999999999993,3.7631565943442706
2.799999999999997,3.173373001886691
2.8999999999999986,2.6686004434337915
3.0,2.2611684226036943
3.099999999999998,1.8879999136399086
3.1999999999999993,1.5515518828431456
3.299999999999997,1.2648015794926286
3.3999999999999986,1.020489784972614
3.5,0.7759322938225273
3.599999999999998,0.6287600124098033
3.6999999999999993,0.4478826205627469
3.799999999999997,0.36171011157954963
3.8999999999999986,0.2689708017562632
4.0,0.2214843439806605
4.099999999999998,0.14154359497836244
4.199999999999999,0.11920753769915096
4.299999999999997,0.09716184916456974
4.399999999999999,0.0790026345965692
4.5,0.06488624639610928
4.599999999999998,0.06470755793787522
4.699999999999999,0.058096084983229726
4.799999999999997,0.06493091851066712
4.899999999999999,0.054276619188485774
4.9999999999999964,0.032632979684929835
5.099999999999998,0.04717375297369597
5.199999999999999,0.022068024591862394
5.300000000000001,0.06591370503095284
5.399999999999995,0.04873727698324021
5.4999999999999964,0.05001043224815394
5.599999999999998,0.025775810100209587
5.699999999999999,0.052489734606146025
5.800000000000001,0.019432369832912647
5.899999999999995,0.020660852983272214
5.9999999999999964,0.00924712771359567
6.099999999999998,0.018248558797113915
6.199999999999999,0.012508192076358225
6.300000000000001,0.02003544337945289
6.399999999999995,0.007259218615745293
6.4999999999999964,0.03723420748444557
6.599999999999998,0.026490563933144994
6.699999999999999,0.017891181880648498
6.800000000000001,0.025530113470139525
