separation,traction
0.0,-0.0
0.09999999999999787,5.97169593911291
0.1999999999999993,11.752554351050852
0.3000000000000007,16.606055503586806
0.3999999999999986,20.16390845295112
0.5,22.54306877844057
0.5999999999999979,23.93018888286914
0.6999999999999993,24.60016099406848
0.8000000000000007,24.70530706402971
0.8999999999999986,24.365566127039678
1.0,23.60859729706847
1.0999999999999979,22.510147181363063
1.1999999999999993,21.18748213578167
1.3000000000000007,19.71342746789353
1.3999999999999986,18.192611286724112
1.5,16.705276100442838
1.5999999999999979,15.233997703170425
1.6999999999999993,13.801048415144967
1.8000000000000007,12.435143990645532
1.8999999999999986,11.172313792364253
2.0,9.997081147540346
2.099999999999998,8.929087134858182
2.1999999999999993,7.978400914909131
2.3000000000000007,7.121879993083001
2.3999999999999986,6.336402593207037
2.5,5.597044435052007
2.599999999999998,4.956347475942375
2.6999999999999993,4.364442436982248
2.8000000000000007,3.809602682585796
2.8999999999999986,3.3595567847142593
3.0,2.9134681083920038
3.099999999999998,2.553236636782927
3.1999999999999993,2.2044624610730725
3.3000000000000007,1.897290907724237
3.3999999999999986,1.6354098585991013
3.5,1.4084186581074096
3.599999999999998,1.2164208984363145
3.6999999999999993,1.0405835199612328
3.8000000000000007,0.9058929582236918
3.8999999999999986,0.7865754770597938
3.9999999999999964,0.6752553127441806
4.099999999999998,0.6002545692447353
4.199999999999999,0.5221253416932411
4.300000000000001,0.39599149461461447
4.400000000000002,0.414368748615722
4.4999999999999964,0.3627176841007727
4.599999999999998,0.32326977923255623
4.699999999999999,0.30219912836544577
4.800000000000001,0.28040333218825914
4.900000000000002,0.23859352545293308
4.9999999999999964,0.24903561791804874
5.099999999999998,0.20757802461904587
5.199999999999999,0.22139722238538026
5.300000000000001,0.17919376533887
5.400000000000002,0.17896586252713012
5.4999999999999964,0.19025741092690907
5.599999999999998,0.17007765286932292
5.699999999999999,0.15692144510077352
5.800000000000001,0.15029154512292348
5.900000000000002,0.13728036641638977
5.9999999999999964,0.1370524636046503
6.099999999999998,0.13682456079291178
6.199999999999999,0.1301117870653359
6.300000000000001,0.1570664741627897
6.400000000000002,0.11716276367109518
6.4999999999999964,0.07427559818936844
6.599999999999998,0.10601624433333158
6.699999999999999,0.055193917315614904
6.800000000000001,0.10821239870099496
