separation,traction
0.0,-0.0
0.09999999999999787,13.454001336824495
0.1999999999999993,23.093560973001026
0.29999999999999716,29.511078753942645
0.3999999999999986,33.50516321078653
0.5,35.66798771043312
0.5999999999999979,36.48632252001795
0.6999999999999993,36.2412048258288
0.7999999999999972,35.1839125375976
0.8999999999999986,33.572585863988145
1.0,31.645049891083747
1.0999999999999979,29.485781104085
1.1999999999999993,27.221652765751504
1.2999999999999972,24.883035644623227
1.3999999999999986,22.549740768541096
1.5,20.279044553342157
1.5999999999999979,18.143035109587625
1.6999999999999993,16.10975631914937
1.7999999999999972,14.301302748171112
1.8999999999999986,12.607537895974513
2.0,11.043409344391304
2.099999999999998,9.619720118472593
2.1999999999999993,8.33413748953858
2.299999999999997,7.187023823209439
2.3999999999999986,6.212871796954444
2.5,5.311962921674935
2.599999999999998,4.598827381193751
2.6999999999999993,3.9649819679745244
2.799999999999997,3.422792408805328
2.8999999999999986,2.961093313014887
3.0,2.5408171371793493
3.099999999999998,2.1805804150346044
3.1999999999999993,1.848155254237383
3.299999999999997,1.5553864809967752
3.3999999999999986,1.2961591754725221
3.5,1.0654681625361218
3.599999999999998,0.8215734523150234
3.6999999999999993,0.6629252542373225
3.799999999999997,0.4994757116924572
3.8999999999999986,0.36096145338507263
4.0,0.25252354155123413
4.099999999999998,0.14965700112740346
4.199999999999999,0.07145397072593342
4.299999999999997,0.0066811161217573975
4.399999999999999,-0.043868887891008686
4.5,-0.0887569290887245
4.599999999999998,-0.1198524288689794
4.699999999999999,-0.15688166567940678
4.799999999999997,-0.1477772294728065
4.899999999999999,-0.175656734374113
5.0,-0.19085344256970804
5.099999999999998,-0.2028794515888742
5.199999999999999,-0.20917555423920994
5.300000000000001,-0.21651345804751565
5.400000000000002,-0.22095243689451496
5.4999999999999964,-0.2202503535054483
5.599999999999998,-0.21101003019128683
5.699999999999999,-0.22070331053065198
5.800000000000001,-0.24294350046817012
5.900000000000002,-0.23227636252461395
5.9999999999999964,-0.2313251527716855
6.099999999999998,-0.2292868461582695
6.199999999999999,-0.22935478971204806
6.300000000000001,-0.22584437276671945
6.400000000000002,-0.22328516557431544
6.4999999999999964,-0.2308269000439607
6.599999999999998,-0.22536876789025428
6.699999999999999,-0.22389665755833832
6.800000000000001,-0.22496110656756915
